"word","urlcount","totalcount","wordLen","Random Number"
"cultura",872.00,1926.00,7,5626.00
"Internet",972.00,1912.00,8,9718.00
"así",795.00,1912.00,3,5089.00
"salud",758.00,1908.00,5,9496.00
"santa",747.00,1889.00,5,7852.00
"provincia",647.00,1889.00,9,2440.00
"datos",936.00,1886.00,5,8483.00
"historia",966.00,1873.00,8,6776.00
"política",920.00,1865.00,8,5750.00
"hasta",754.00,1849.00,5,6894.00
"investigación",749.00,1845.00,13,194.00
"comisión",604.00,1842.00,8,1353.00
"le",728.00,1832.00,2,8489.00
"fox",435.00,1831.00,3,182.00
"también",830.00,1807.00,7,2917.00
"internacional",882.00,1761.00,13,4332.00
"corrientes",267.00,1728.00,10,2372.00
"digital",357.00,1728.00,7,3888.00
"proyectos",699.00,1704.00,9,3085.00
"acceso",737.00,1679.00,6,4873.00
"fue",649.00,1677.00,3,6525.00
"sociedad",706.00,1658.00,8,4014.00
"mail",802.00,1658.00,4,5614.00
"viernes",996.00,1646.00,7,7651.00
"parte",757.00,1633.00,5,8374.00
"tecnología",857.00,1624.00,10,1000.00
"todo",787.00,1617.00,4,3065.00
"través",838.00,1580.00,6,4483.00
"pero",602.00,1578.00,4,5711.00
"durante",705.00,1561.00,7,2949.00
"calidad",695.00,1556.00,7,9443.00
"consejo",614.00,1555.00,7,2569.00
"proyecto",629.00,1554.00,8,5348.00
"ya",719.00,1553.00,2,4833.00
"dos",699.00,1551.00,3,6938.00
"seguridad",659.00,1545.00,9,2392.00
"público",765.00,1545.00,7,7133.00
"tiene",872.00,1540.00,5,1532.00
"está",810.00,1538.00,4,8624.00
"economía",756.00,1535.00,8,1997.00
"becas",440.00,1521.00,5,5924.00
"superior",568.00,1519.00,8,6944.00
"forma",667.00,1494.00,5,3757.00
"donde",746.00,1494.00,5,4715.00
"informe",544.00,1485.00,7,4069.00
"agosto",516.00,1471.00,6,7509.00
"vida",591.00,1465.00,4,3351.00
"artículo",313.00,1438.00,8,8797.00
"puede",709.00,1435.00,5,7270.00
"mayor",761.00,1427.00,5,8543.00
"instituciones",647.00,1412.00,13,6212.00
"hoy",655.00,1406.00,3,8864.00
"institucional",843.00,1402.00,13,975.00
"uso",734.00,1388.00,3,872.00
"villa",400.00,1384.00,5,3171.00
"ministerio",564.00,1380.00,10,646.00
"ciencia",702.00,1376.00,7,9001.00
"capital",482.00,1364.00,7,9565.00
"fecha",592.00,1355.00,5,9661.00
"Luis",571.00,1352.00,4,1654.00
"medio",718.00,1350.00,5,6698.00
"estudios",594.00,1348.00,8,2520.00
"nación",512.00,1343.00,6,4013.00
"estados",627.00,1342.00,7,5488.00
"cursos",614.00,1342.00,6,840.00
"mapa",962.00,1335.00,4,5734.00
"hoteles",363.00,1335.00,7,3026.00
"portal",742.00,1334.00,6,6504.00
"comunicación",643.00,1326.00,12,4448.00
"programas",628.00,1318.00,9,8812.00
"cuenta",694.00,1301.00,6,4980.00
"principal",951.00,1299.00,9,4747.00
"nos",471.00,1289.00,3,7845.00
"total",393.00,1273.00,5,8963.00
"personas",589.00,1271.00,8,8141.00
"caso",443.00,1264.00,4,7316.00
"producción",580.00,1256.00,10,2704.00
"nacionales",664.00,1248.00,10,4027.00
"prensa",683.00,1244.00,6,8678.00
"nivel",595.00,1238.00,5,4971.00
"acuerdo",560.00,1226.00,7,4211.00
"Carlos",629.00,1224.00,6,5008.00
"TEL",726.00,1209.00,3,2515.00
"qué",476.00,1209.00,3,778.00
"han",540.00,1200.00,3,6879.00
"nuestro",706.00,1200.00,7,54.00
"gestión",645.00,1197.00,7,4331.00
"cuando",485.00,1194.00,6,8683.00
"derecho",411.00,1187.00,7,3171.00
"registro",459.00,1187.00,8,1236.00
"grupo",577.00,1170.00,5,639.00
"José",570.00,1170.00,4,5837.00
"fe",473.00,1163.00,2,86.00
"nuevo",695.00,1163.00,5,7497.00
"córdoba",427.00,1163.00,7,5688.00
"obras",419.00,1154.00,5,4508.00
"contacto",839.00,1154.00,8,3846.00
"todas",707.00,1150.00,5,7443.00
"lugar",596.00,1150.00,5,4435.00
"directorio",613.00,1147.00,10,9027.00
"personal",543.00,1145.00,8,9009.00
"septiembre",553.00,1144.00,10,9218.00
"otras",736.00,1142.00,5,414.00
"primer",621.00,1140.00,6,599.00
"poder",528.00,1135.00,5,1028.00
"cultural",471.00,1134.00,8,6511.00
"ejecutivo",502.00,1134.00,9,672.00
"río",492.00,1132.00,3,6782.00
"archivo",406.00,1129.00,7,7512.00
"atención",591.00,1124.00,8,7618.00
"oficial",588.00,1122.00,7,956.00
"nuestra",599.00,1117.00,7,4551.00
"julio",506.00,1115.00,5,7473.00
"uno",612.00,1112.00,3,873.00
"presentación",517.00,1106.00,12,7520.00
"eventos",800.00,1105.00,7,4777.00
"director",451.00,1105.00,8,1508.00
"sector",501.00,1100.00,6,422.00
"Vicente",420.00,1099.00,7,5077.00
"galería",320.00,1091.00,7,4890.00
"reservados",1083.00,1090.00,10,7121.00
"reglamento",392.00,1084.00,10,3097.00
"muy",438.00,1082.00,3,3350.00
"mundo",604.00,1073.00,5,217.00
"indígenas",211.00,1072.00,9,3999.00
"sociales",595.00,1071.00,8,2112.00
"cual",588.00,1069.00,4,7274.00
"Juan",513.00,1063.00,4,5822.00
"vez",545.00,1061.00,3,1617.00
"tema",356.00,1060.00,4,6289.00
"tu",551.00,1055.00,2,3219.00
"productos",530.00,1055.00,9,2923.00
"plan",577.00,1051.00,4,5163.00
"mismo",539.00,1042.00,5,5855.00
"correo",659.00,1040.00,6,8229.00
"consulta",456.00,1038.00,8,3041.00
"días",527.00,1031.00,4,1394.00
"plata",414.00,1031.00,5,3091.00
"acciones",412.00,1028.00,8,4422.00
"primera",627.00,1026.00,7,3379.00
"condiciones",620.00,1022.00,11,8915.00
"mayo",488.00,1018.00,4,714.00
"congreso",384.00,1013.00,8,2251.00
"población",298.00,1010.00,9,7627.00
"sólo",530.00,1008.00,4,9615.00
"banco",361.00,1004.00,5,4517.00
"junio",398.00,1003.00,5,8365.00
"sur",467.00,996.00,3,4962.00
"comercio",476.00,995.00,8,6754.00
"nueva",594.00,994.00,5,6769.00
"club",192.00,994.00,4,2205.00
"capacitación",454.00,994.00,12,6308.00
"partir",587.00,993.00,6,9678.00
"objetivos",529.00,991.00,9,1190.00
"maría",464.00,984.00,5,2046.00
"control",474.00,984.00,7,8340.00
"debe",513.00,976.00,4,37.00
"tiempo",521.00,968.00,6,5843.00
"área",389.00,968.00,4,1304.00
"agenda",526.00,968.00,6,5450.00
"materia",461.00,966.00,7,9408.00
"carreras",413.00,964.00,8,3955.00
"cambio",500.00,964.00,6,6368.00
"revista",365.00,963.00,7,8460.00
"interés",643.00,959.00,7,7041.00
"curso",369.00,955.00,5,547.00
"termas",252.00,952.00,6,8640.00
"mexicanos",383.00,952.00,9,4734.00
"transparencia",405.00,951.00,13,2853.00
"escuela",437.00,948.00,7,7332.00
"además",594.00,948.00,6,4996.00
"by",430.00,945.00,2,9506.00
"publicaciones",558.00,944.00,13,3479.00
"empresa",404.00,942.00,7,438.00
"boletín",328.00,940.00,7,2828.00
"tres",519.00,934.00,4,8912.00
"links",702.00,932.00,5,7429.00
"naturales",383.00,931.00,9,7842.00
"valores",359.00,930.00,7,2464.00
"fax",594.00,929.00,3,6208.00
"relaciones",434.00,927.00,10,6384.00
"as",305.00,924.00,2,7807.00
"evaluación",445.00,916.00,10,7229.00
"casa",480.00,916.00,4,8762.00
"estos",513.00,911.00,5,5510.00
"aquí",513.00,910.00,4,6919.00
"públicos",502.00,910.00,8,7356.00
"editorial",280.00,900.00,9,8305.00
"participación",478.00,900.00,13,4080.00
"internacionales",525.00,899.00,15,8611.00
"cómo",527.00,897.00,4,4207.00
"documentos",556.00,896.00,10,2165.00
"autoridades",604.00,896.00,11,751.00
"ingeniería",336.00,893.00,10,7102.00
"apoyo",511.00,892.00,5,5610.00
"nombre",567.00,891.00,6,8761.00
"búsqueda",577.00,889.00,8,5197.00
"marzo",333.00,887.00,5,9744.00
"ante",444.00,885.00,4,8208.00
"universidades",374.00,883.00,13,3511.00
"proceso",460.00,883.00,7,838.00
"medios",584.00,882.00,6,7973.00
"argentino",468.00,882.00,9,3224.00
"tanto",496.00,881.00,5,6015.00
"hacer",518.00,881.00,5,7204.00
"línea",549.00,881.00,5,9995.00
"lunes",361.00,881.00,5,6434.00
"sistemas",520.00,880.00,8,1334.00
"hay",398.00,876.00,3,1850.00
"rural",420.00,874.00,5,6842.00
"mi",397.00,874.00,2,6178.00
"diseño",422.00,873.00,6,5372.00
"base",489.00,872.00,4,5477.00
"organismos",420.00,871.00,10,1939.00
"gran",473.00,870.00,4,1378.00
"unidos",443.00,869.00,6,5824.00
"copyright",846.00,867.00,9,6035.00
"abril",348.00,863.00,5,4131.00
"mercado",395.00,862.00,7,1211.00
"toda",528.00,861.00,4,874.00
"realizar",429.00,860.00,8,6137.00
"número",409.00,859.00,6,1859.00
"resultados",495.00,859.00,10,9237.00
"dentro",456.00,858.00,6,2799.00
"marco",548.00,857.00,5,319.00
"manera",498.00,856.00,6,8887.00
"teléfono",531.00,855.00,8,6436.00
"cualquier",448.00,853.00,9,4017.00
"deportes",490.00,850.00,8,2783.00
"mejor",569.00,850.00,5,3330.00
"pesca",399.00,848.00,5,4400.00
"contra",398.00,848.00,6,8070.00
"actividad",444.00,842.00,9,1840.00
"normas",262.00,841.00,6,5519.00
"será",421.00,840.00,4,5154.00
"trámites",420.00,838.00,8,2935.00
"áreas",401.00,837.00,5,5860.00
"ediciones",109.00,836.00,9,8195.00
"regional",415.00,835.00,8,2237.00
"temas",524.00,829.00,5,1865.00
"decreto",244.00,829.00,7,3695.00
"mexicano",411.00,828.00,8,1756.00
"niños",466.00,825.00,5,742.00
"crédito",326.00,823.00,7,5779.00
"exterior",462.00,822.00,8,4323.00
"bibliotecas",230.00,821.00,11,9870.00
"fin",534.00,819.00,3,5779.00
"red",498.00,818.00,3,3417.00
"unidad",434.00,817.00,6,9876.00
"organización",486.00,817.00,12,2908.00
"contáctenos",752.00,817.00,11,716.00
"comunidad",492.00,814.00,9,5569.00
"federación",362.00,811.00,10,3678.00
"ciudades",390.00,811.00,8,5403.00
"horas",332.00,810.00,5,8071.00
"electrónico",449.00,810.00,11,4621.00
"diciembre",390.00,809.00,9,8309.00
"me",254.00,807.00,2,5090.00
"secretario",323.00,806.00,10,4620.00
"inscripción",337.00,806.00,11,2377.00
"libre",384.00,804.00,5,7988.00
"asociación",376.00,803.00,10,139.00
"cargo",337.00,800.00,5,8653.00
"alumnos",372.00,798.00,7,3373.00
"música",337.00,797.00,6,9438.00
"estudiantes",443.00,796.00,11,101.00
"colón",355.00,796.00,5,6455.00
"premio",257.00,796.00,6,7070.00
"universitaria",368.00,795.00,13,8292.00
"protección",344.00,795.00,10,4366.00
"políticas",489.00,792.00,9,1832.00
"sitios",510.00,790.00,6,7761.00
"están",490.00,789.00,5,7348.00
"mar",280.00,789.00,3,439.00
"técnica",476.00,786.00,7,8610.00
"norte",343.00,786.00,5,8690.00
"radio",366.00,786.00,5,9386.00
"título",345.00,784.00,6,6636.00
"informes",467.00,783.00,8,9793.00
"tipo",479.00,779.00,4,2518.00
"oportunidades",309.00,777.00,13,4489.00
"mexicana",384.00,777.00,8,1210.00
"porque",267.00,777.00,6,2885.00
"humanos",415.00,774.00,7,6254.00
"formación",446.00,772.00,9,8392.00
"públicas",402.00,772.00,8,5427.00
"inversión",350.00,771.00,9,3559.00
"buscar",673.00,771.00,6,3540.00
"docentes",370.00,770.00,8,3379.00
"presente",299.00,770.00,8,4319.00
"sido",406.00,767.00,4,2935.00
"HTML",137.00,764.00,4,7354.00
"ese",355.00,761.00,3,8618.00
"justicia",331.00,760.00,8,1647.00
"objetivo",511.00,760.00,8,2376.00
"Uruguay",352.00,759.00,7,5720.00
"documento",338.00,757.00,9,4065.00
"aviso",426.00,757.00,5,8766.00
"diario",358.00,755.00,6,4415.00
"les",329.00,753.00,3,5379.00
"deberá",243.00,753.00,6,1922.00
"análisis",379.00,748.00,8,6700.00
"artes",363.00,747.00,5,3950.00
"millones",237.00,743.00,8,6672.00
"otro",423.00,742.00,4,2055.00
"legal",598.00,741.00,5,7301.00
"arte",386.00,740.00,4,5326.00
"mediante",400.00,731.00,8,9546.00
"libros",384.00,730.00,6,3403.00
"obra",310.00,730.00,4,879.00
"ciento",135.00,728.00,6,6785.00
"febrero",295.00,727.00,7,3914.00
"museo",315.00,724.00,5,9850.00
"acerca",507.00,720.00,6,8189.00
"ambiente",366.00,720.00,8,5751.00
"región",350.00,720.00,6,9311.00
"coordinación",375.00,718.00,12,4458.00
"usuario",441.00,717.00,7,2664.00
"partido",182.00,716.00,7,8029.00
"extensión",428.00,714.00,9,2841.00
"ambiental",166.00,712.00,9,358.00
"podrá",336.00,710.00,5,3549.00
"libro",274.00,707.00,5,332.00
"leyes",318.00,706.00,5,3096.00
"pueden",449.00,706.00,6,2991.00
"hacia",408.00,703.00,5,7830.00
"comentarios",475.00,699.00,11,4270.00
"constitución",324.00,699.00,12,4199.00
"foros",418.00,696.00,5,3292.00
"reunión",294.00,696.00,7,7267.00
"fotográfica",48.00,695.00,11,1160.00
"importante",417.00,694.00,10,7634.00
"martín",321.00,689.00,6,2478.00
"solicitud",231.00,688.00,9,8903.00
"mujeres",247.00,688.00,7,1162.00
"piso",467.00,687.00,4,5005.00
"agua",327.00,686.00,4,3038.00
"pago",265.00,684.00,4,8566.00
"hace",400.00,680.00,4,9423.00
"horario",274.00,680.00,7,3879.00
"bajo",408.00,680.00,4,6696.00
"reforma",278.00,680.00,7,7909.00
"jorge",350.00,679.00,5,7244.00
"acta",100.00,679.00,4,3149.00
"universitario",294.00,678.00,13,2615.00
"ayuda",523.00,678.00,5,7206.00
"usuarios",330.00,676.00,8,5299.00
"institución",359.00,676.00,11,2954.00
"bungalows",271.00,675.00,9,4627.00
"entidades",344.00,674.00,9,9754.00
"mil",231.00,673.00,3,1981.00
"cámara",271.00,671.00,6,4314.00
"siguientes",419.00,668.00,10,214.00
"espacio",401.00,667.00,7,7972.00
"presupuesto",243.00,667.00,11,6484.00
"estas",417.00,665.00,5,758.00
"equipo",325.00,664.00,6,7810.00
"especiales",495.00,663.00,10,448.00
"innovación",374.00,662.00,10,355.00
"resolución",360.00,662.00,10,977.00
"plazo",237.00,662.00,5,5199.00
"estudio",348.00,660.00,7,1828.00
"industrial",282.00,660.00,10,1631.00
"misma",368.00,659.00,5,3012.00
"física",283.00,658.00,6,6559.00
"playas",308.00,657.00,6,6398.00
"crecimiento",304.00,656.00,11,3341.00
"otra",410.00,656.00,4,851.00
"nuevas",397.00,656.00,6,1580.00
"diferentes",418.00,653.00,10,8216.00
"académica",362.00,651.00,9,5920.00
"fondo",264.00,650.00,5,1328.00
"interior",384.00,650.00,8,3022.00
"económica",369.00,648.00,9,9261.00
"bien",380.00,647.00,4,6985.00
"especial",349.00,646.00,8,1604.00
"encuentra",388.00,646.00,9,4668.00
"carrera",315.00,643.00,7,7925.00
"tener",375.00,642.00,5,2134.00
"tienen",396.00,642.00,6,9389.00
"mes",365.00,641.00,3,3496.00
"arriba",482.00,641.00,6,5629.00
"sea",376.00,640.00,3,1638.00
"nuestros",429.00,640.00,8,473.00
"siguiente",415.00,639.00,9,3018.00
"Art",147.00,639.00,3,4071.00
"gubernamental",322.00,638.00,13,6391.00
"municipal",248.00,638.00,9,9758.00
"editor",91.00,636.00,6,7607.00
"sala",306.00,632.00,4,6815.00
"técnico",313.00,632.00,7,1427.00
"departamento",290.00,632.00,12,401.00
"propuestas",303.00,630.00,10,6656.00
"civil",335.00,629.00,5,6102.00
"te",326.00,625.00,2,4451.00
"enero",274.00,625.00,5,4431.00
"trabajos",322.00,623.00,8,6416.00
"energía",291.00,622.00,7,9384.00
"centros",405.00,622.00,7,4851.00
"conocer",408.00,619.00,7,2939.00
"campo",352.00,619.00,5,6974.00
"cabo",359.00,618.00,4,3586.00
"grado",336.00,616.00,5,7565.00
"requisitos",324.00,613.00,10,4345.00
"unidades",326.00,612.00,8,3920.00
"fundación",283.00,612.00,9,3957.00
"jueves",224.00,611.00,6,7102.00
"tierra",300.00,610.00,6,910.00
"convocatoria",247.00,610.00,12,1519.00
"esa",320.00,609.00,3,8543.00
"creación",361.00,609.00,8,8260.00
"ni",297.00,609.00,2,4218.00
"virtual",316.00,606.00,7,7730.00
"capítulo",81.00,606.00,8,1894.00
"cabañas",259.00,604.00,7,4784.00
"popular",252.00,604.00,7,5623.00
"siempre",359.00,603.00,7,5823.00
"manejo",200.00,603.00,6,5341.00
"parque",280.00,602.00,6,3913.00
"anterior",411.00,599.00,8,6494.00
"buscador",443.00,599.00,8,297.00
"martes",215.00,598.00,6,8227.00
"valor",328.00,597.00,5,8863.00
"empleo",296.00,597.00,6,1119.00
"docente",267.00,596.00,7,8444.00
"conocimiento",324.00,596.00,12,2158.00
"turísticos",381.00,595.00,10,9201.00
"democracia",263.00,594.00,10,2587.00
"culturales",365.00,592.00,10,5323.00
"versión",373.00,591.00,7,6001.00
"profesional",333.00,591.00,11,4629.00
"principales",369.00,587.00,11,874.00
"sección",328.00,586.00,7,5504.00
"nuevos",391.00,586.00,6,7123.00
"construcción",330.00,586.00,12,1072.00
"artículos",359.00,585.00,9,1098.00
"países",312.00,584.00,6,9179.00
"casas",356.00,584.00,5,8772.00
"preguntas",411.00,583.00,9,4566.00
"usted",343.00,581.00,5,8229.00
"América",306.00,581.00,7,7242.00
"código",402.00,580.00,6,1580.00
"encuentro",307.00,579.00,9,764.00
"menos",320.00,577.00,5,9925.00
"antes",329.00,577.00,5,8295.00
"grupos",338.00,575.00,6,1768.00
"quienes",396.00,575.00,7,8404.00
"ello",315.00,574.00,4,2803.00
"generales",302.00,573.00,9,1128.00
"miembros",271.00,573.00,8,2508.00
"momento",345.00,573.00,7,760.00
"promoción",356.00,573.00,9,7626.00
"central",396.00,572.00,7,1486.00
"respecto",343.00,572.00,8,3168.00
"profesionales",411.00,571.00,13,6927.00
"ir",264.00,570.00,2,4112.00
"guía",426.00,569.00,4,7611.00
"orden",335.00,569.00,5,1869.00
"rosas",153.00,568.00,5,965.00
"sustentable",157.00,568.00,11,113.00
"oficina",332.00,568.00,7,5759.00
"informática",357.00,565.00,11,3125.00
"posgrado",301.00,564.00,8,1040.00
"novedades",425.00,563.00,9,5793.00
"actualización",413.00,563.00,13,8790.00
"alternativo",291.00,563.00,11,6647.00
"entrega",279.00,562.00,7,4844.00
"responsable",286.00,562.00,11,551.00
"enlaces",373.00,560.00,7,9456.00
"anexo",172.00,560.00,5,5725.00
"Quesada",226.00,560.00,7,4748.00
"segundo",324.00,558.00,7,4808.00
"ejercicio",260.00,558.00,9,1223.00
"zona",281.00,556.00,4,4408.00
"imágenes",361.00,555.00,8,2688.00
"secretaria",297.00,554.00,10,7732.00
"deberán",181.00,554.00,7,3372.00
"estamos",278.00,553.00,7,3265.00
"at",131.00,553.00,2,4633.00
"anual",241.00,551.00,5,5711.00
"concurso",269.00,551.00,8,8093.00
"oferta",300.00,550.00,6,3434.00
"premios",222.00,549.00,7,7287.00
"tango",161.00,548.00,5,2411.00
"era",194.00,548.00,3,919.00
"fiscal",168.00,546.00,6,7454.00
"palabras",248.00,545.00,8,589.00
"aplicación",270.00,545.00,10,2629.00
"mas",294.00,544.00,3,5297.00
"mesa",244.00,543.00,4,680.00
"sino",283.00,541.00,4,5651.00
"punto",279.00,541.00,5,25.00
"según",323.00,540.00,5,459.00
"estructura",317.00,540.00,10,7314.00
"permanente",314.00,540.00,10,3266.00
"tal",297.00,539.00,3,6745.00
"mundial",345.00,539.00,7,7346.00
"asuntos",276.00,539.00,7,168.00
"procesos",286.00,539.00,8,6700.00
"relación",334.00,539.00,8,5088.00
"integrantes",304.00,538.00,11,5543.00
"esto",298.00,537.00,4,9650.00
"ahora",308.00,537.00,5,3064.00
"avisos",155.00,537.00,6,1802.00
"rutas",331.00,536.00,5,4419.00
"zip",55.00,535.00,3,9916.00
"documentación",316.00,535.00,13,7398.00
"Paraná",268.00,535.00,6,4396.00
"calendario",332.00,534.00,10,4261.00
"International",162.00,533.00,13,2117.00
"compromiso",273.00,533.00,10,7907.00
"grandes",381.00,532.00,7,7800.00
"miguel",388.00,532.00,6,8653.00
"ingreso",313.00,531.00,7,2838.00
"semana",271.00,530.00,6,5832.00
"tecnológica",299.00,530.00,11,2954.00
"deportiva",290.00,530.00,9,922.00
"pueblos",193.00,527.00,7,6114.00
"consultas",401.00,524.00,9,4098.00
"última",420.00,523.00,6,1339.00
"bases",297.00,522.00,5,3361.00
"senadores",101.00,521.00,9,5030.00
"ellos",333.00,521.00,5,4663.00
"reserva",80.00,521.00,7,5964.00
"materiales",253.00,520.00,10,9839.00
"prácticas",331.00,520.00,9,4506.00
"histórico",355.00,519.00,9,6363.00
"diversas",286.00,519.00,8,7821.00
"conservación",160.00,519.00,12,3703.00
"comisiones",179.00,518.00,10,5639.00
"alta",345.00,517.00,4,4683.00
"algunos",351.00,517.00,7,4239.00
"acción",302.00,516.00,6,7075.00
"López",250.00,514.00,5,5058.00
"informa",130.00,514.00,7,2200.00
"paso",248.00,513.00,4,168.00
"provincial",260.00,512.00,10,8198.00
"quien",315.00,511.00,5,3781.00
"jóvenes",282.00,510.00,7,844.00
"carácter",328.00,510.00,8,3760.00
"términos",329.00,509.00,8,7103.00
"alojamiento",308.00,509.00,11,1949.00
"volver",383.00,508.00,6,5340.00
"pan",125.00,508.00,3,5430.00
"infraestructura",259.00,507.00,15,909.00
"investigadores",311.00,507.00,14,8075.00
"diputados",118.00,506.00,9,5758.00
"comercial",283.00,502.00,9,4023.00
"industria",254.00,501.00,9,5147.00
"difusión",323.00,500.00,8,2219.00
"autónoma",268.00,500.00,8,2448.00
"riesgo",189.00,498.00,6,732.00
"buen",261.00,497.00,4,7616.00
"publicación",282.00,497.00,11,2285.00
"texto",242.00,496.00,5,9819.00
"articulo",48.00,496.00,8,1616.00
"formato",231.00,495.00,7,1891.00
"final",249.00,495.00,5,2905.00
"español",360.00,495.00,7,4213.00
"después",254.00,495.00,7,975.00
"hemos",135.00,494.00,5,2112.00
"venta",289.00,493.00,5,2377.00
"colon",148.00,493.00,5,4989.00
"material",267.00,492.00,8,2979.00
"propuesta",224.00,490.00,9,6586.00
"promover",249.00,490.00,8,8426.00
"diversos",309.00,487.00,8,8350.00
"puerto",265.00,485.00,6,1251.00
"podrán",244.00,485.00,6,8135.00
"local",327.00,484.00,5,2185.00
"miércoles",157.00,484.00,9,2937.00
"González",275.00,483.00,8,1074.00
"capacidad",266.00,483.00,9,1225.00
"titular",211.00,482.00,7,6519.00
"facultades",296.00,481.00,10,5366.00
"casos",260.00,481.00,5,3065.00
"jurídica",208.00,480.00,8,7603.00
"cruz",268.00,480.00,4,3859.00
"sede",309.00,479.00,4,7286.00
"electrónica",310.00,479.00,11,7543.00
"iniciativa",254.00,478.00,10,712.00
"actual",320.00,478.00,6,3915.00
"fueron",303.00,477.00,6,4589.00
"cuatro",278.00,476.00,6,3045.00
"english",413.00,476.00,7,4205.00
"senado",113.00,475.00,6,3560.00
"cumplimiento",245.00,475.00,12,4820.00
"dar",311.00,475.00,3,3370.00
"económico",305.00,475.00,9,4323.00
"software",239.00,474.00,8,5606.00
"había",138.00,474.00,5,7834.00
"asistencia",257.00,474.00,10,7585.00
"regionales",310.00,474.00,10,8015.00
"investigaciones",243.00,473.00,15,6076.00
"propiedad",212.00,473.00,9,6001.00
"especies",91.00,472.00,8,7349.00
"organismo",210.00,472.00,9,5867.00
"baja",235.00,472.00,4,8953.00
"grande",259.00,471.00,6,6867.00
"comité",239.00,471.00,6,5280.00
"precios",202.00,470.00,7,9496.00
"inicial",349.00,469.00,7,7870.00
"entidad",230.00,469.00,7,6104.00
"cuentas",259.00,469.00,7,6036.00
"online",197.00,469.00,6,510.00
"jornadas",212.00,464.00,8,5119.00
